m,step,physical_time,omega_pe_t,kvn_physical_dt,rk4_dt,relative_error
4.000000000000000000e+00,1.792000000000000000e+03,8.715062700910112881e+01,8.715062700910113591e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.481865683019254686e-06
4.000000000000000000e+00,1.793000000000000000e+03,8.719926017149460051e+01,8.719926017149459696e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.481140556340656217e-06
4.000000000000000000e+00,1.794000000000000000e+03,8.724789333388807222e+01,8.724789333388807577e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.480580736722290318e-06
4.000000000000000000e+00,1.795000000000000000e+03,8.729652649628154393e+01,8.729652649628155459e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.480186310154836761e-06
4.000000000000000000e+00,1.796000000000000000e+03,8.734515965867501563e+01,8.734515965867501563e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.479957301130537820e-06
4.000000000000000000e+00,1.797000000000000000e+03,8.739379282106848734e+01,8.739379282106849445e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.479893669646236457e-06
4.000000000000000000e+00,1.798000000000000000e+03,8.744242598346195905e+01,8.744242598346195550e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.479995308542854310e-06
4.000000000000000000e+00,1.799000000000000000e+03,8.749105914585543076e+01,8.749105914585543431e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.480262047589647339e-06
4.000000000000000000e+00,1.800000000000000000e+03,8.753969230824890246e+01,8.753969230824891312e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.480693649037230344e-06
4.000000000000000000e+00,1.801000000000000000e+03,8.758832547064237417e+01,8.758832547064237417e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.481289811190738012e-06
4.000000000000000000e+00,1.802000000000000000e+03,8.763695863303584588e+01,8.763695863303585298e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.482050167252259533e-06
4.000000000000000000e+00,1.803000000000000000e+03,8.768559179542931759e+01,8.768559179542931403e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.482974283661567121e-06
4.000000000000000000e+00,1.804000000000000000e+03,8.773422495782278929e+01,8.773422495782279285e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.484061660926714830e-06
4.000000000000000000e+00,1.805000000000000000e+03,8.778285812021626100e+01,8.778285812021627166e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.485311734776272717e-06
4.000000000000000000e+00,1.806000000000000000e+03,8.783149128260973271e+01,8.783149128260973271e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.486723875261183930e-06
4.000000000000000000e+00,1.807000000000000000e+03,8.788012444500320441e+01,8.788012444500321152e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.488297386121477133e-06
4.000000000000000000e+00,1.808000000000000000e+03,8.792875760739667612e+01,8.792875760739667257e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.490031507587460367e-06
4.000000000000000000e+00,1.809000000000000000e+03,8.797739076979014783e+01,8.797739076979015138e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.491925413853187791e-06
4.000000000000000000e+00,1.810000000000000000e+03,8.802602393218361954e+01,8.802602393218363019e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.493978213749528999e-06
4.000000000000000000e+00,1.811000000000000000e+03,8.807465709457709124e+01,8.807465709457709124e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.496188952077170179e-06
4.000000000000000000e+00,1.812000000000000000e+03,8.812329025697056295e+01,8.812329025697057006e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.498556610395682905e-06
4.000000000000000000e+00,1.813000000000000000e+03,8.817192341936403466e+01,8.817192341936403110e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.501080105019179907e-06
4.000000000000000000e+00,1.814000000000000000e+03,8.822055658175750636e+01,8.822055658175750992e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.503758290620245447e-06
4.000000000000000000e+00,1.815000000000000000e+03,8.826918974415097807e+01,8.826918974415098873e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.506589957967269755e-06
4.000000000000000000e+00,1.816000000000000000e+03,8.831782290654444978e+01,8.831782290654444978e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.509573834593352645e-06
4.000000000000000000e+00,1.817000000000000000e+03,8.836645606893792149e+01,8.836645606893792859e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.512708587377792274e-06
4.000000000000000000e+00,1.818000000000000000e+03,8.841508923133139319e+01,8.841508923133138964e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.515992822313908332e-06
4.000000000000000000e+00,1.819000000000000000e+03,8.846372239372486490e+01,8.846372239372486845e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.519425083583338363e-06
4.000000000000000000e+00,1.820000000000000000e+03,8.851235555611833661e+01,8.851235555611834727e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.523003857258532286e-06
4.000000000000000000e+00,1.821000000000000000e+03,8.856098871851180832e+01,8.856098871851180832e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.526727567723170827e-06
4.000000000000000000e+00,1.822000000000000000e+03,8.860962188090528002e+01,8.860962188090528713e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.530594583025518780e-06
4.000000000000000000e+00,1.823000000000000000e+03,8.865825504329875173e+01,8.865825504329874818e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.534603211610143296e-06
4.000000000000000000e+00,1.824000000000000000e+03,8.870688820569222344e+01,8.870688820569222699e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.538751706667446704e-06
4.000000000000000000e+00,1.825000000000000000e+03,8.875552136808569514e+01,8.875552136808570580e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.543038264269589242e-06
4.000000000000000000e+00,1.826000000000000000e+03,8.880415453047916685e+01,8.880415453047916685e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.547461026451527363e-06
4.000000000000000000e+00,1.827000000000000000e+03,8.885278769287263856e+01,8.885278769287264566e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.552018079421937841e-06
4.000000000000000000e+00,1.828000000000000000e+03,8.890142085526611027e+01,8.890142085526610671e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.556707458450162509e-06
4.000000000000000000e+00,1.829000000000000000e+03,8.895005401765958197e+01,8.895005401765958553e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.561527142970125732e-06
4.000000000000000000e+00,1.830000000000000000e+03,8.899868718005305368e+01,8.899868718005306434e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.566475064411692720e-06
4.000000000000000000e+00,1.831000000000000000e+03,8.904732034244652539e+01,8.904732034244652539e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.571549102291914017e-06
4.000000000000000000e+00,1.832000000000000000e+03,8.909595350483999709e+01,8.909595350484000420e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.576747087495784012e-06
4.000000000000000000e+00,1.833000000000000000e+03,8.914458666723346880e+01,8.914458666723346525e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.582066801794438424e-06
4.000000000000000000e+00,1.834000000000000000e+03,8.919321982962694051e+01,8.919321982962694406e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.587505981027665466e-06
4.000000000000000000e+00,1.835000000000000000e+03,8.924185299202041222e+01,8.924185299202042287e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.593062314502934267e-06
4.000000000000000000e+00,1.836000000000000000e+03,8.929048615441388392e+01,8.929048615441388392e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.598733447905073327e-06
4.000000000000000000e+00,1.837000000000000000e+03,8.933911931680735563e+01,8.933911931680736274e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.604516983553780394e-06
4.000000000000000000e+00,1.838000000000000000e+03,8.938775247920082734e+01,8.938775247920082379e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.610410479565518931e-06
4.000000000000000000e+00,1.839000000000000000e+03,8.943638564159429905e+01,8.943638564159430260e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.616411454024269395e-06
4.000000000000000000e+00,1.840000000000000000e+03,8.948501880398777075e+01,8.948501880398778141e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.622517385766003709e-06
4.000000000000000000e+00,1.841000000000000000e+03,8.953365196638124246e+01,8.953365196638124246e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.628725713831964465e-06
4.000000000000000000e+00,1.842000000000000000e+03,8.958228512877471417e+01,8.958228512877472127e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.635033842153314465e-06
4.000000000000000000e+00,1.843000000000000000e+03,8.963091829116818587e+01,8.963091829116818232e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.641439136199432436e-06
4.000000000000000000e+00,1.844000000000000000e+03,8.967955145356165758e+01,8.967955145356166113e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.647938927880912418e-06
4.000000000000000000e+00,1.845000000000000000e+03,8.972818461595512929e+01,8.972818461595513995e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.654530516469451713e-06
4.000000000000000000e+00,1.846000000000000000e+03,8.977681777834860100e+01,8.977681777834860100e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.661211168951712450e-06
4.000000000000000000e+00,1.847000000000000000e+03,8.982545094074207270e+01,8.982545094074207981e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.667978121036032099e-06
4.000000000000000000e+00,1.848000000000000000e+03,8.987408410313554441e+01,8.987408410313554086e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.674828580650767805e-06
4.000000000000000000e+00,1.849000000000000000e+03,8.992271726552901612e+01,8.992271726552901967e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.681759725423250197e-06
4.000000000000000000e+00,1.850000000000000000e+03,8.997135042792248782e+01,8.997135042792249848e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.688768708258704913e-06
4.000000000000000000e+00,1.851000000000000000e+03,9.001998359031595953e+01,9.001998359031595953e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.695852656390162847e-06
4.000000000000000000e+00,1.852000000000000000e+03,9.006861675270943124e+01,9.006861675270943834e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.703008674079331429e-06
4.000000000000000000e+00,1.853000000000000000e+03,9.011724991510290295e+01,9.011724991510289939e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.710233842197133741e-06
4.000000000000000000e+00,1.854000000000000000e+03,9.016588307749637465e+01,9.016588307749637821e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.717525221095951507e-06
4.000000000000000000e+00,1.855000000000000000e+03,9.021451623988984636e+01,9.021451623988985702e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.724879851151799019e-06
4.000000000000000000e+00,1.856000000000000000e+03,9.026314940228331807e+01,9.026314940228331807e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.732294755412395468e-06
4.000000000000000000e+00,1.857000000000000000e+03,9.031178256467678978e+01,9.031178256467679688e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.739766939890236646e-06
4.000000000000000000e+00,1.858000000000000000e+03,9.036041572707026148e+01,9.036041572707025793e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.747293393701677758e-06
4.000000000000000000e+00,1.859000000000000000e+03,9.040904888946373319e+01,9.040904888946373674e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.754871094554329645e-06
4.000000000000000000e+00,1.860000000000000000e+03,9.045768205185720490e+01,9.045768205185721555e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.762497005310004063e-06
4.000000000000000000e+00,1.861000000000000000e+03,9.050631521425067660e+01,9.050631521425067660e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.770168079876315726e-06
4.000000000000000000e+00,1.862000000000000000e+03,9.055494837664414831e+01,9.055494837664415542e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.777881258908682971e-06
4.000000000000000000e+00,1.863000000000000000e+03,9.060358153903762002e+01,9.060358153903761647e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.785633477737272040e-06
4.000000000000000000e+00,1.864000000000000000e+03,9.065221470143109173e+01,9.065221470143109528e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.793421662551716740e-06
4.000000000000000000e+00,1.865000000000000000e+03,9.070084786382456343e+01,9.070084786382457409e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.801242735192744866e-06
4.000000000000000000e+00,1.866000000000000000e+03,9.074948102621803514e+01,9.074948102621803514e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.809093612185008874e-06
4.000000000000000000e+00,1.867000000000000000e+03,9.079811418861150685e+01,9.079811418861151395e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.816971208796431987e-06
4.000000000000000000e+00,1.868000000000000000e+03,9.084674735100497855e+01,9.084674735100497500e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.824872435301790013e-06
4.000000000000000000e+00,1.869000000000000000e+03,9.089538051339845026e+01,9.089538051339845381e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.832794203986223698e-06
4.000000000000000000e+00,1.870000000000000000e+03,9.094401367579192197e+01,9.094401367579193263e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.840733426708726431e-06
4.000000000000000000e+00,1.871000000000000000e+03,9.099264683818539368e+01,9.099264683818539368e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.848687020411026302e-06
4.000000000000000000e+00,1.872000000000000000e+03,9.104128000057886538e+01,9.104128000057887249e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.856651901698877476e-06
4.000000000000000000e+00,1.873000000000000000e+03,9.108991316297233709e+01,9.108991316297233354e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.864624993977292948e-06
4.000000000000000000e+00,1.874000000000000000e+03,9.113854632536580880e+01,9.113854632536581235e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.872603226101075367e-06
4.000000000000000000e+00,1.875000000000000000e+03,9.118717948775928051e+01,9.118717948775929116e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.880583535429053517e-06
4.000000000000000000e+00,1.876000000000000000e+03,9.123581265015275221e+01,9.123581265015275221e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.888562866161346483e-06
4.000000000000000000e+00,1.877000000000000000e+03,9.128444581254622392e+01,9.128444581254623102e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.896538173660910493e-06
4.000000000000000000e+00,1.878000000000000000e+03,9.133307897493969563e+01,9.133307897493969207e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.904506423344372999e-06
4.000000000000000000e+00,1.879000000000000000e+03,9.138171213733316733e+01,9.138171213733317089e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.912464592606354309e-06
4.000000000000000000e+00,1.880000000000000000e+03,9.143034529972663904e+01,9.143034529972664970e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.920409673816078726e-06
4.000000000000000000e+00,1.881000000000000000e+03,9.147897846212011075e+01,9.147897846212011075e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.928338671948875609e-06
4.000000000000000000e+00,1.882000000000000000e+03,9.152761162451358246e+01,9.152761162451358956e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.936248609378746000e-06
4.000000000000000000e+00,1.883000000000000000e+03,9.157624478690705416e+01,9.157624478690705061e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.944136524400495113e-06
4.000000000000000000e+00,1.884000000000000000e+03,9.162487794930052587e+01,9.162487794930052942e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.951999473670674611e-06
4.000000000000000000e+00,1.885000000000000000e+03,9.167351111169399758e+01,9.167351111169400824e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.959834532066412708e-06
4.000000000000000000e+00,1.886000000000000000e+03,9.172214427408746928e+01,9.172214427408746928e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.967638795224154869e-06
4.000000000000000000e+00,1.887000000000000000e+03,9.177077743648094099e+01,9.177077743648094810e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.975409381207642786e-06
4.000000000000000000e+00,1.888000000000000000e+03,9.181941059887441270e+01,9.181941059887440915e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.983143427783141525e-06
4.000000000000000000e+00,1.889000000000000000e+03,9.186804376126788441e+01,9.186804376126788796e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.990838098613295101e-06
4.000000000000000000e+00,1.890000000000000000e+03,9.191667692366135611e+01,9.191667692366136677e+00,4.863316239347161701e-02,3.799465811989970079e-04,9.998490581087033161e-06
4.000000000000000000e+00,1.891000000000000000e+03,9.196531008605482782e+01,9.196531008605482782e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.000609808735904303e-05
4.000000000000000000e+00,1.892000000000000000e+03,9.201394324844829953e+01,9.201394324844830663e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.001365785606229076e-05
4.000000000000000000e+00,1.893000000000000000e+03,9.206257641084177124e+01,9.206257641084176768e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.002116715312162000e-05
4.000000000000000000e+00,1.894000000000000000e+03,9.211120957323524294e+01,9.211120957323524649e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.002862327364328599e-05
4.000000000000000000e+00,1.895000000000000000e+03,9.215984273562871465e+01,9.215984273562872531e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.003602354151719396e-05
4.000000000000000000e+00,1.896000000000000000e+03,9.220847589802218636e+01,9.220847589802218636e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.004336531145811979e-05
4.000000000000000000e+00,1.897000000000000000e+03,9.225710906041565806e+01,9.225710906041566517e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.005064596844295657e-05
4.000000000000000000e+00,1.898000000000000000e+03,9.230574222280912977e+01,9.230574222280912622e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.005786293081231039e-05
4.000000000000000000e+00,1.899000000000000000e+03,9.235437538520260148e+01,9.235437538520260503e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.006501364768461887e-05
4.000000000000000000e+00,1.900000000000000000e+03,9.240300854759607319e+01,9.240300854759608384e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.007209560433006865e-05
4.000000000000000000e+00,1.901000000000000000e+03,9.245164170998954489e+01,9.245164170998954489e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.007910631831801178e-05
4.000000000000000000e+00,1.902000000000000000e+03,9.250027487238301660e+01,9.250027487238302371e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.008604334658645679e-05
4.000000000000000000e+00,1.903000000000000000e+03,9.254890803477648831e+01,9.254890803477648475e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.009290427805397974e-05
4.000000000000000000e+00,1.904000000000000000e+03,9.259754119716996001e+01,9.259754119716996357e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.009968674149332228e-05
4.000000000000000000e+00,1.905000000000000000e+03,9.264617435956343172e+01,9.264617435956344238e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.010638840310656849e-05
4.000000000000000000e+00,1.906000000000000000e+03,9.269480752195690343e+01,9.269480752195690343e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.011300696826336654e-05
4.000000000000000000e+00,1.907000000000000000e+03,9.274344068435037514e+01,9.274344068435038224e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.011954017989314331e-05
4.000000000000000000e+00,1.908000000000000000e+03,9.279207384674384684e+01,9.279207384674384329e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.012598582372552273e-05
4.000000000000000000e+00,1.909000000000000000e+03,9.284070700913731855e+01,9.284070700913732210e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.013234172509947980e-05
4.000000000000000000e+00,1.910000000000000000e+03,9.288934017153079026e+01,9.288934017153080092e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.013860575010017404e-05
4.000000000000000000e+00,1.911000000000000000e+03,9.293797333392426196e+01,9.293797333392426196e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.014477580823875843e-05
4.000000000000000000e+00,1.912000000000000000e+03,9.298660649631773367e+01,9.298660649631774078e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.015084985352669501e-05
4.000000000000000000e+00,1.913000000000000000e+03,9.303523965871120538e+01,9.303523965871120183e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.015682588159301546e-05
4.000000000000000000e+00,1.914000000000000000e+03,9.308387282110467709e+01,9.308387282110468064e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.016270193325181044e-05
4.000000000000000000e+00,1.915000000000000000e+03,9.313250598349814879e+01,9.313250598349815945e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.016847609241061385e-05
4.000000000000000000e+00,1.916000000000000000e+03,9.318113914589162050e+01,9.318113914589162050e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.017414649290725128e-05
4.000000000000000000e+00,1.917000000000000000e+03,9.322977230828509221e+01,9.322977230828509931e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.017971131031466583e-05
4.000000000000000000e+00,1.918000000000000000e+03,9.327840547067856392e+01,9.327840547067856036e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.018516877002701306e-05
4.000000000000000000e+00,1.919000000000000000e+03,9.332703863307203562e+01,9.332703863307203918e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.019051714316454983e-05
4.000000000000000000e+00,1.920000000000000000e+03,9.337567179546550733e+01,9.337567179546551799e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.019575474981673366e-05
4.000000000000000000e+00,1.921000000000000000e+03,9.342430495785897904e+01,9.342430495785897904e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.020087995777793460e-05
4.000000000000000000e+00,1.922000000000000000e+03,9.347293812025245074e+01,9.347293812025245785e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.020589118252404697e-05
4.000000000000000000e+00,1.923000000000000000e+03,9.352157128264592245e+01,9.352157128264591890e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.021078689180622853e-05
4.000000000000000000e+00,1.924000000000000000e+03,9.357020444503939416e+01,9.357020444503939771e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.021556560226362082e-05
4.000000000000000000e+00,1.925000000000000000e+03,9.361883760743286587e+01,9.361883760743287652e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.022022587999491342e-05
4.000000000000000000e+00,1.926000000000000000e+03,9.366747076982633757e+01,9.366747076982633757e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.022476634268088829e-05
4.000000000000000000e+00,1.927000000000000000e+03,9.371610393221980928e+01,9.371610393221981639e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.022918565927375682e-05
4.000000000000000000e+00,1.928000000000000000e+03,9.376473709461328099e+01,9.376473709461327743e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.023348255090072039e-05
4.000000000000000000e+00,1.929000000000000000e+03,9.381337025700675269e+01,9.381337025700675625e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.023765578959642964e-05
4.000000000000000000e+00,1.930000000000000000e+03,9.386200341940022440e+01,9.386200341940023506e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.024170420044337232e-05
4.000000000000000000e+00,1.931000000000000000e+03,9.391063658179369611e+01,9.391063658179369611e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.024562666193567054e-05
4.000000000000000000e+00,1.932000000000000000e+03,9.395926974418716782e+01,9.395926974418717492e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.024942210502420535e-05
4.000000000000000000e+00,1.933000000000000000e+03,9.400790290658062531e+01,9.400790290658063597e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.025308951395129815e-05
4.000000000000000000e+00,1.934000000000000000e+03,9.405653606897409702e+01,9.405653606897409702e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.025662792779687627e-05
4.000000000000000000e+00,1.935000000000000000e+03,9.410516923136756873e+01,9.410516923136757583e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.026003643839974053e-05
4.000000000000000000e+00,1.936000000000000000e+03,9.415380239376104043e+01,9.415380239376103688e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.026331419293799357e-05
4.000000000000000000e+00,1.937000000000000000e+03,9.420243555615451214e+01,9.420243555615451569e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.026646039263454137e-05
4.000000000000000000e+00,1.938000000000000000e+03,9.425106871854798385e+01,9.425106871854799451e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.026947429371379670e-05
4.000000000000000000e+00,1.939000000000000000e+03,9.429970188094145556e+01,9.429970188094145556e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.027235520697299568e-05
4.000000000000000000e+00,1.940000000000000000e+03,9.434833504333492726e+01,9.434833504333493437e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.027510249926936066e-05
4.000000000000000000e+00,1.941000000000000000e+03,9.439696820572839897e+01,9.439696820572839542e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.027771559103415173e-05
4.000000000000000000e+00,1.942000000000000000e+03,9.444560136812187068e+01,9.444560136812187423e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.028019396111090357e-05
4.000000000000000000e+00,1.943000000000000000e+03,9.449423453051534239e+01,9.449423453051535304e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.028253714035003876e-05
4.000000000000000000e+00,1.944000000000000000e+03,9.454286769290881409e+01,9.454286769290881409e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.028474471766300348e-05
4.000000000000000000e+00,1.945000000000000000e+03,9.459150085530228580e+01,9.459150085530229290e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.028681633662335472e-05
4.000000000000000000e+00,1.946000000000000000e+03,9.464013401769575751e+01,9.464013401769575395e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.028875169804912831e-05
4.000000000000000000e+00,1.947000000000000000e+03,9.468876718008922921e+01,9.468876718008923277e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.029055055749149288e-05
4.000000000000000000e+00,1.948000000000000000e+03,9.473740034248270092e+01,9.473740034248271158e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.029221272628560268e-05
4.000000000000000000e+00,1.949000000000000000e+03,9.478603350487617263e+01,9.478603350487617263e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.029373807163017806e-05
4.000000000000000000e+00,1.950000000000000000e+03,9.483466666726964434e+01,9.483466666726965144e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.029512651692670313e-05
4.000000000000000000e+00,1.951000000000000000e+03,9.488329982966311604e+01,9.488329982966311249e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.029637804081046417e-05
4.000000000000000000e+00,1.952000000000000000e+03,9.493193299205658775e+01,9.493193299205659130e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.029749267775863965e-05
4.000000000000000000e+00,1.953000000000000000e+03,9.498056615445005946e+01,9.498056615445007012e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.029847051724032299e-05
4.000000000000000000e+00,1.954000000000000000e+03,9.502919931684353116e+01,9.502919931684353116e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.029931170493797454e-05
4.000000000000000000e+00,1.955000000000000000e+03,9.507783247923700287e+01,9.507783247923700998e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.030001644158657147e-05
4.000000000000000000e+00,1.956000000000000000e+03,9.512646564163047458e+01,9.512646564163047103e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.030058498228258464e-05
4.000000000000000000e+00,1.957000000000000000e+03,9.517509880402394629e+01,9.517509880402394984e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.030101763805281077e-05
